CGPA,Internships,Projects,Workshops/Certifications,AptitudeTestScore,SoftSkillsRating,SSC_Marks,HSC_Marks,ExtracurricularActivities_Yes,PlacementTraining_Yes,PlacementStatus_Placed
7.6,1,1,2,81,3.9,62,78,0,1,0
6.5,1,2,0,78,4.7,76,72,0,1,0
6.5,1,3,1,76,4.1,55,74,1,1,0
6.5,1,1,0,78,4.4,66,74,0,1,0
8.5,1,2,2,81,3.8,78,85,1,1,0
6.5,1,1,0,78,4.4,64,68,0,0,0
7.4,1,3,2,90,4.0,71,83,1,1,1
7.7,1,1,1,71,4.2,71,59,0,0,0
7.7,1,1,1,78,4.8,65,72,0,0,0
6.5,1,3,1,70,4.2,69,71,1,1,0
7.9,2,3,2,76,4.5,87,82,1,0,1
8.0,2,3,2,79,4.8,85,85,1,1,1
8.6,2,2,1,77,4.5,87,82,1,1,0
7.5,0,1,1,83,4.4,59,66,0,1,0
8.4,0,1,0,84,4.8,78,81,0,1,1
7.2,2,3,0,86,4.8,81,82,1,1,1
6.9,0,1,0,78,4.5,55,63,0,1,0
8.0,1,3,0,82,3.8,55,66,0,0,0
6.9,0,1,0,71,3.6,55,70,0,0,0
7.9,0,2,1,72,4.3,60,72,1,1,0
8.4,1,1,2,90,4.8,83,86,1,1,1
8.4,1,3,2,90,4.8,75,87,1,1,1
6.7,1,2,1,85,4.8,75,83,1,1,1
8.0,0,3,2,86,4.3,81,88,1,1,1
8.3,1,3,0,84,4.4,73,84,1,1,0
8.1,1,3,1,78,4.1,66,73,1,1,0
6.8,1,2,0,79,4.0,69,68,0,1,0
7.5,1,3,0,78,4.5,75,82,1,1,0
7.7,1,1,0,74,4.2,86,64,1,1,0
8.0,2,3,2,86,4.8,78,85,1,1,1
7.5,1,2,1,82,4.0,63,63,0,0,0
6.6,1,3,1,82,4.6,59,87,0,1,0
6.5,1,1,1,69,4.3,55,69,0,0,0
8.3,1,2,2,89,4.8,75,83,1,1,1
6.8,1,1,0,71,4.4,60,68,0,0,0
8.1,1,1,1,79,4.5,62,67,0,0,0
8.9,1,3,0,85,4.8,73,81,1,1,1
8.3,2,3,2,90,4.7,77,81,1,1,1
8.5,2,3,2,86,4.7,71,79,1,1,1
7.8,1,1,0,83,3.8,69,66,0,1,0
8.2,1,1,0,80,3.9,61,84,1,1,0
7.9,1,2,2,87,3.6,80,88,1,0,1
7.6,0,1,0,83,4.0,79,86,0,1,0
7.3,0,1,0,75,3.4,55,70,0,0,0
6.6,0,2,0,68,3.8,66,70,0,0,0
8.5,1,2,0,87,4.0,78,70,1,1,1
8.3,1,1,0,73,3.6,74,68,0,1,0
7.4,1,2,1,73,4.0,60,67,0,1,0
8.4,0,1,0,80,4.5,87,78,1,1,0
8.5,2,1,0,83,4.7,70,71,0,1,0
6.5,1,1,0,66,4.1,55,62,0,0,0
7.5,1,3,1,87,4.6,81,86,1,1,1
8.4,2,3,2,90,4.8,67,82,1,1,1
7.6,1,3,2,72,4.8,75,70,1,1,0
8.2,2,3,2,90,4.8,73,88,1,1,1
6.5,1,3,2,84,4.5,70,75,0,1,1
8.5,2,3,2,90,4.8,83,86,1,1,1
7.6,1,1,1,73,3.7,55,72,0,0,0
7.6,1,1,1,66,3.8,56,67,0,0,0
8.1,2,3,2,90,4.8,85,88,1,1,1
7.3,1,3,2,90,4.5,77,85,1,1,1
6.6,2,3,0,77,4.4,78,76,1,1,1
8.9,2,3,2,88,4.8,73,83,1,1,0
7.9,2,2,1,90,4.8,82,87,1,1,1
7.7,1,2,0,87,4.0,73,84,1,1,1
7.1,1,1,1,64,4.5,66,64,0,0,0
7.6,1,2,0,80,4.6,69,69,0,1,0
7.9,1,3,0,71,3.9,55,72,1,1,0
7.6,1,2,1,67,3.9,55,65,0,0,0
8.0,1,2,0,90,4.5,75,83,1,1,0
7.4,2,1,0,73,4.1,78,79,1,1,0
6.5,0,1,1,68,3.5,62,69,0,1,0
8.1,2,3,2,83,4.3,83,79,1,1,1
8.2,1,3,2,83,4.4,77,85,1,1,1
7.9,1,2,1,80,4.3,58,70,0,0,0
7.8,2,3,2,90,4.7,85,82,1,1,1
7.3,0,1,0,78,3.7,79,86,0,1,0
8.1,1,2,2,86,4.8,76,85,1,1,1
7.6,1,2,0,79,4.1,69,65,0,1,1
7.6,1,2,1,68,4.0,70,65,1,1,0
7.8,2,2,2,81,4.5,85,57,1,1,1
7.6,0,2,0,69,4.2,55,63,0,0,0
7.5,1,3,2,80,4.6,73,80,0,0,1
8.0,1,3,3,85,4.7,79,84,1,1,0
8.0,2,3,2,85,4.8,74,87,1,1,1
8.3,0,3,1,73,4.4,76,75,1,1,0
6.8,1,1,0,79,4.3,56,70,0,1,1
7.2,1,3,2,84,4.4,88,85,1,1,0
8.6,1,1,2,89,4.3,65,67,1,1,0
7.5,2,1,3,79,3.4,90,64,1,0,0
8.7,2,3,3,90,4.7,84,81,1,1,1
6.6,0,2,1,67,4.2,55,66,0,1,0
8.3,2,2,2,75,3.8,71,66,0,1,0
7.6,1,1,0,74,3.8,55,72,0,0,0
6.7,1,1,1,72,4.2,55,63,0,1,0
6.7,1,2,1,86,4.8,59,86,1,1,1
7.3,1,2,0,80,4.5,55,64,1,1,1
8.5,1,2,2,77,4.3,80,77,1,1,1
8.3,2,3,2,90,4.8,90,81,1,1,1
7.5,1,1,0,84,4.5,55,68,0,0,0
7.9,1,1,0,71,4.4,82,88,1,1,1
8.0,0,2,0,60,4.2,55,70,0,0,0
8.0,2,3,2,90,4.8,82,78,1,1,1
7.7,1,1,1,65,3.5,60,69,0,0,0
8.9,1,3,2,90,4.8,75,84,1,1,1
8.2,2,3,2,85,4.8,84,76,1,0,0
8.3,1,2,0,76,4.5,83,81,0,1,1
7.6,1,2,1,72,4.4,74,73,0,0,0
7.8,0,2,0,79,4.3,65,70,1,1,1
7.4,0,2,1,71,4.7,69,81,0,1,0
7.9,1,1,1,76,3.8,80,67,1,1,1
8.1,1,2,1,88,4.8,77,88,0,1,1
8.1,2,3,2,90,4.8,84,87,1,1,1
8.0,1,3,2,90,4.8,70,84,1,1,1
7.5,1,1,1,82,4.6,59,74,0,1,0
8.5,0,3,2,90,4.6,74,87,1,1,1
7.6,1,2,0,88,4.8,62,80,1,1,0
8.3,1,3,1,90,4.5,88,77,1,1,1
8.3,1,3,2,88,4.8,76,86,1,1,1
8.2,2,3,2,90,4.7,89,78,1,1,1
8.5,2,3,0,89,4.5,81,80,1,1,1
6.6,1,1,2,67,4.0,55,67,0,0,0
8.2,1,1,2,71,4.2,77,83,1,1,0
8.6,1,2,2,77,4.3,55,59,0,0,1
6.7,0,1,1,77,3.7,63,67,0,0,0
7.6,1,1,0,69,4.5,73,71,0,0,0
8.1,1,3,2,90,4.7,80,84,1,1,1
7.7,0,1,1,72,3.5,64,67,0,1,0
7.6,1,2,0,72,4.8,63,65,0,1,0
8.0,0,3,3,84,4.8,90,84,1,1,1
8.3,0,1,0,87,4.5,74,69,0,1,1
7.2,1,2,0,80,4.6,65,58,0,1,0
7.4,1,1,0,67,4.1,67,66,0,0,0
7.3,1,2,1,68,4.3,62,71,1,1,0
6.5,0,1,0,64,4.1,63,70,0,0,0
8.7,1,3,2,90,4.7,79,80,1,1,1
7.7,1,1,1,75,4.0,60,67,0,1,0
8.4,2,3,2,90,4.8,82,88,1,1,1
6.6,1,1,0,76,4.2,55,65,1,0,0
7.7,1,3,0,80,4.8,76,86,1,1,1
8.2,1,2,3,84,4.0,82,63,1,1,0
6.5,2,3,2,80,4.2,75,72,0,1,0
8.1,1,1,0,81,3.5,78,84,1,1,0
8.7,2,3,2,90,4.8,77,82,1,1,1
7.5,0,1,0,68,4.1,57,58,0,0,0
6.7,0,1,1,80,3.7,75,70,1,1,0
8.4,2,2,0,90,4.5,76,85,1,1,0
6.7,1,1,0,76,3.8,57,66,1,1,1
8.3,0,3,0,90,4.6,81,88,1,1,1
6.8,1,3,0,66,3.6,55,61,1,1,1
6.5,1,2,0,85,4.7,55,59,0,1,1
7.5,0,1,0,64,3.7,55,71,0,1,1
8.3,1,3,2,82,4.8,77,88,1,1,1
7.3,0,1,3,81,4.8,76,87,1,1,0
6.7,0,1,1,70,4.6,64,73,1,1,0
7.2,0,1,0,63,3.8,66,66,0,0,0
8.7,2,2,2,90,4.8,74,84,1,1,1
7.7,1,2,0,77,4.3,73,80,1,1,1
7.9,0,2,0,80,3.6,60,86,0,0,0
6.5,0,3,2,84,4.6,90,84,1,1,1
8.9,2,3,2,90,4.8,77,82,1,1,1
7.3,1,2,1,83,4.2,61,64,0,0,0
8.3,0,1,0,71,4.1,55,59,1,1,1
6.5,0,1,0,80,3.9,75,69,0,1,0
7.5,2,3,0,85,4.3,55,69,0,0,1
8.5,2,2,0,79,3.7,55,83,1,1,0
7.6,1,1,0,80,3.9,56,67,0,0,0
7.4,1,2,0,76,4.4,61,69,0,1,0
8.6,2,3,2,90,4.8,85,78,1,1,1
8.1,2,3,2,90,4.6,79,84,1,1,1
7.5,1,1,0,88,4.3,86,84,0,0,0
7.5,1,1,1,67,4.5,55,61,0,0,0
7.4,1,2,0,80,4.2,62,79,1,1,0
8.6,1,3,0,89,4.8,74,61,1,1,1
6.8,1,1,1,75,3.8,57,67,0,1,0
8.6,2,1,2,90,4.8,81,80,1,1,1
8.0,1,3,1,76,4.6,70,67,0,0,0
7.9,1,3,1,82,4.3,76,81,1,1,1
8.1,1,3,2,89,4.6,80,85,1,1,1
6.5,1,3,2,81,4.5,72,82,0,0,1
7.0,1,2,0,69,4.3,55,68,0,1,0
8.0,2,3,2,88,4.8,82,81,1,1,1
6.9,1,2,1,90,3.9,78,85,1,1,0
8.3,2,3,2,90,4.8,75,80,1,0,1
7.8,1,2,0,84,3.0,62,70,1,1,0
7.4,0,1,0,76,4.0,60,70,0,0,0
6.7,1,2,0,67,3.9,59,69,0,0,0
6.6,1,3,0,62,3.8,57,72,1,1,0
6.6,1,3,2,81,4.5,72,77,1,0,0
7.5,1,1,1,74,3.9,60,62,0,1,0
7.2,1,2,2,75,4.3,75,75,0,1,0
7.5,1,2,0,69,3.5,55,62,0,0,0
8.1,1,3,2,81,4.5,83,84,1,1,1
8.3,2,3,2,90,4.7,80,83,1,1,1
8.1,1,1,1,77,4.1,62,75,1,1,1
8.2,1,2,1,84,4.8,68,88,1,1,0
8.1,2,2,0,83,4.7,78,86,1,1,1
7.5,0,1,0,71,4.1,73,66,0,1,0
8.3,0,1,2,85,4.7,83,68,1,1,1
6.9,0,1,1,65,4.1,70,61,1,1,1
8.0,1,3,2,90,4.7,74,84,1,1,1
8.1,1,3,0,88,4.0,81,87,0,1,1
8.3,0,3,2,83,4.3,76,84,1,1,1
8.4,2,3,1,73,4.2,75,86,0,1,0
7.6,1,2,1,68,4.1,55,68,0,1,0
8.1,1,2,0,83,4.1,66,66,1,0,0
8.4,0,1,2,74,4.2,55,68,1,1,0
8.2,2,3,2,86,4.8,77,83,1,1,1
6.5,1,1,1,76,4.1,55,58,0,1,0
8.4,0,1,2,89,4.8,62,87,1,1,1
8.1,2,3,2,90,4.8,83,84,1,1,1
8.2,0,3,2,90,4.5,81,85,1,1,1
6.9,1,1,0,75,4.1,55,76,1,1,0
8.2,1,2,2,89,4.8,73,70,1,1,1
7.6,0,1,1,66,4.2,55,67,1,1,0
8.3,1,1,0,83,4.0,65,66,0,1,0
8.3,1,1,1,72,4.7,66,71,1,1,0
7.9,0,3,2,83,4.8,73,79,1,1,1
6.5,0,2,0,73,3.7,64,72,0,1,0
6.5,1,1,0,80,3.8,64,69,0,1,0
6.6,0,1,0,74,3.9,63,63,0,1,0
7.6,1,1,0,84,4.1,72,72,1,1,0
7.9,1,2,2,63,3.8,55,62,1,1,0
7.6,2,3,2,90,4.8,89,84,1,1,1
6.6,0,2,0,75,3.9,55,69,0,1,1
8.3,1,3,2,90,4.7,69,80,1,1,1
8.4,2,3,2,90,4.8,79,84,1,1,1
6.5,0,2,0,80,4.2,57,71,0,0,0
7.4,2,3,0,81,4.6,80,69,0,0,0
7.7,0,1,1,70,3.6,55,68,0,1,0
8.2,1,1,1,69,4.2,76,65,0,1,0
6.5,1,1,1,83,4.2,58,76,0,0,0
7.0,1,1,1,68,3.7,55,68,0,0,0
8.7,2,3,2,90,4.8,80,79,1,1,1
8.5,2,3,2,81,4.5,78,84,1,1,1
6.7,1,1,0,64,3.7,55,60,0,1,0
8.9,1,3,2,90,4.6,71,81,1,1,1
7.4,1,1,1,73,3.6,59,64,0,1,0
8.8,1,3,2,90,4.8,75,82,1,1,1
7.4,0,1,0,65,4.2,55,70,0,0,0
7.5,2,3,2,90,4.7,83,85,1,1,1
8.3,1,2,2,89,4.6,79,84,1,1,1
8.5,2,1,2,87,4.8,78,85,1,1,1
8.0,2,3,2,90,4.8,77,86,1,1,1
8.2,2,3,2,88,4.5,77,83,1,1,1
8.4,1,2,2,84,4.7,76,71,1,1,0
8.1,2,3,2,87,4.6,73,85,0,1,1
6.7,1,2,2,68,4.1,79,70,1,0,0
8.1,1,3,3,77,4.1,74,85,1,1,1
7.6,1,3,2,90,4.8,85,80,1,1,1
7.3,1,1,0,82,3.9,81,60,0,0,0
7.9,1,1,0,75,4.3,75,75,0,0,1
6.5,1,2,0,67,4.1,57,71,0,1,0
7.7,1,1,0,70,4.4,65,70,1,1,0
8.5,2,3,2,90,4.8,85,86,1,1,1
8.2,1,2,0,71,4.7,68,66,0,1,0
8.3,2,3,2,90,4.8,72,88,1,1,1
8.2,2,3,2,90,4.4,88,87,1,1,1
8.7,1,1,2,82,4.2,74,87,1,1,0
8.5,1,1,1,84,4.6,71,81,0,1,0
7.6,1,1,0,82,3.7,55,67,0,1,0
8.1,1,3,0,90,4.8,75,81,1,1,1
8.6,1,3,0,86,3.8,78,72,1,1,0
7.5,1,1,1,76,3.6,58,70,0,0,0
7.4,1,1,1,79,4.3,61,76,0,0,0
8.2,1,3,0,86,4.7,81,88,1,1,1
7.6,1,1,0,71,3.3,64,72,0,1,0
7.4,1,1,0,74,4.0,55,61,0,1,0
8.3,2,3,2,84,4.4,83,84,1,1,1
7.8,1,3,0,81,4.3,76,82,1,1,1
8.5,2,3,1,86,4.5,75,81,1,1,1
8.1,1,1,1,67,3.8,59,57,0,0,0
7.4,0,2,1,72,4.4,60,70,0,1,1
8.1,1,3,0,69,3.9,82,69,0,0,0
7.6,1,1,1,76,3.8,68,83,0,1,1
7.6,1,3,1,73,4.8,62,73,0,1,1
7.8,2,1,0,70,3.5,70,66,0,0,0
7.3,1,1,1,68,4.7,68,58,0,1,0
8.6,1,3,2,72,4.0,80,64,1,1,1
8.3,2,3,2,90,4.8,87,81,1,1,1
8.2,2,3,2,90,4.6,85,85,1,1,1
7.9,1,2,0,90,4.1,77,78,1,1,1
6.5,0,1,0,73,3.7,57,67,0,0,0
7.7,0,1,0,66,4.2,56,69,1,1,0
8.1,2,3,0,83,3.8,67,60,1,0,1
7.5,2,3,2,77,4.8,58,73,1,1,1
7.2,0,2,0,69,4.1,71,83,1,1,0
7.7,2,1,1,80,4.7,56,65,0,0,0
8.0,1,3,1,89,4.8,72,81,1,0,1
7.8,1,3,0,75,4.2,82,82,1,1,1
8.2,1,1,0,77,3.8,57,67,0,0,0
7.6,1,3,0,77,4.3,70,83,1,1,0
8.5,1,3,1,84,4.8,73,84,1,1,1
8.4,1,3,2,90,4.8,82,88,1,1,1
7.6,0,3,0,79,4.6,63,61,1,1,0
8.2,2,3,2,90,4.8,70,86,1,1,0
7.4,1,3,0,80,4.6,71,72,0,1,0
6.6,1,1,0,82,3.9,73,78,1,0,0
7.4,2,2,2,86,4.0,74,68,0,1,0
6.5,0,1,0,67,3.5,55,67,0,1,0
7.7,2,2,2,90,4.8,81,88,1,1,1
7.5,1,2,0,69,4.1,55,68,0,1,0
7.4,0,2,1,89,4.3,79,70,1,1,0
8.2,0,3,0,77,4.0,69,85,1,0,0
7.5,0,3,0,83,3.8,75,65,1,1,1
8.1,2,3,1,85,4.8,74,84,1,1,1
7.9,0,1,1,61,4.4,55,64,0,0,0
7.7,1,1,0,64,3.8,60,68,0,0,0
8.3,2,3,2,90,4.4,78,87,1,1,1
7.4,2,1,1,80,4.1,55,71,1,0,0
7.9,2,3,2,85,4.8,75,81,1,1,1
7.4,1,2,1,86,4.5,82,65,0,1,0
7.7,1,2,0,71,4.4,59,74,0,1,0
8.5,1,3,2,90,4.8,82,63,0,0,1
7.7,1,1,2,76,4.0,59,62,0,1,1
7.5,1,2,1,66,4.0,58,76,0,1,0
8.2,2,3,2,87,4.8,74,87,1,1,1
7.9,1,2,1,85,4.8,81,79,0,0,1
7.5,0,1,1,72,4.6,55,64,1,1,0
7.8,1,3,1,75,4.6,83,80,1,1,1
7.6,1,2,1,87,4.3,60,80,0,0,0
7.5,1,1,1,66,4.3,57,63,0,0,0
7.8,2,3,2,90,4.7,78,82,1,1,1
8.3,1,1,0,86,4.2,55,71,0,1,1
8.3,2,3,3,90,4.8,76,77,1,1,1
8.2,2,3,2,90,4.6,76,85,1,1,1
7.0,1,1,0,79,4.3,55,70,0,0,0
6.6,1,1,0,73,3.9,55,61,0,1,0
8.6,2,3,2,90,4.8,79,87,1,1,1
8.0,2,3,0,90,4.8,65,86,0,1,0
7.7,2,3,2,87,4.8,80,82,1,1,1
8.2,0,3,0,81,4.2,68,85,1,1,1
8.4,2,3,2,90,4.8,70,82,1,1,1
6.5,0,1,0,76,4.7,59,68,0,1,0
6.9,0,1,0,60,4.6,80,67,0,0,0
8.1,2,3,2,90,4.8,89,84,1,1,1
6.6,1,1,1,75,3.9,63,69,1,1,0
7.9,1,1,2,87,4.2,80,75,0,1,0
7.5,1,2,0,83,4.7,62,83,0,1,1
8.6,0,3,3,90,4.8,70,84,1,1,1
8.4,1,3,2,78,4.5,78,73,1,1,1
7.9,2,3,2,90,4.6,75,87,1,1,1
7.5,0,2,0,70,3.5,80,76,1,1,1
9.0,2,3,0,90,4.8,85,80,1,1,1
7.9,0,3,2,80,4.7,77,83,1,1,1
6.5,1,1,0,88,3.9,69,67,0,0,0
7.3,1,1,1,67,4.4,57,58,0,1,0
7.9,0,3,1,86,4.6,76,88,1,1,1
7.0,1,1,0,74,4.5,57,61,0,0,0
7.1,1,1,3,75,4.4,74,82,1,1,0
7.3,1,2,0,83,4.5,56,71,1,1,1
6.7,0,1,0,70,4.7,61,85,1,1,1
8.6,1,2,1,90,4.2,71,68,0,1,1
8.4,0,3,2,88,4.3,84,84,1,1,1
8.4,2,3,0,89,4.8,71,85,1,1,0
7.9,0,2,0,69,4.0,57,73,0,1,0
7.6,1,1,1,74,3.9,55,65,1,0,0
7.9,1,3,1,90,4.8,77,85,1,1,1
7.6,1,2,0,67,4.2,74,75,0,1,0
6.5,1,2,0,89,4.5,61,70,0,1,0
7.4,1,2,1,84,4.6,55,70,0,1,0
8.2,0,2,2,86,4.5,78,65,1,0,0
8.1,2,3,2,77,4.5,84,68,1,1,0
7.6,1,1,1,70,4.4,58,63,0,0,0
8.4,2,3,2,90,4.8,79,83,1,1,1
8.6,2,3,2,87,4.7,86,84,1,1,1
7.4,1,1,0,74,3.8,73,70,0,0,0
7.6,1,1,1,71,4.2,64,71,0,0,0
7.6,0,1,0,77,3.0,55,69,0,0,0
8.0,2,3,3,90,4.8,78,85,1,1,1
6.5,1,2,0,67,3.9,55,67,0,0,0
7.6,1,2,1,77,4.4,76,87,1,1,0
7.3,0,2,0,82,4.5,57,82,0,1,0
6.5,1,1,2,69,4.2,57,65,1,0,0
8.4,2,3,0,90,4.8,80,86,1,1,1
8.3,0,1,1,72,3.8,58,67,0,0,0
6.9,1,2,0,80,3.4,55,71,0,0,0
7.5,0,2,1,70,3.8,78,87,1,1,1
8.1,2,3,0,84,4.8,83,82,1,1,1
8.0,2,1,2,90,4.6,87,85,1,1,0
7.7,1,1,1,75,4.5,65,74,0,1,0
8.3,2,3,2,86,4.6,79,84,1,1,1
8.4,2,3,2,90,4.8,76,87,1,1,1
7.7,2,3,1,85,4.2,74,82,1,1,0
6.5,1,1,1,80,3.6,57,67,0,0,0
8.3,2,1,1,71,3.9,58,66,0,1,0
7.7,1,2,1,61,3.7,55,63,0,1,0
7.4,0,2,1,79,3.6,55,65,0,1,0
8.0,2,1,2,77,4.4,56,75,1,1,0
6.8,1,3,0,61,4.3,59,68,0,0,0
7.5,1,1,0,75,4.1,83,57,1,1,0
7.6,1,1,0,84,4.2,62,64,1,1,0
7.7,1,1,0,69,4.0,55,69,0,0,0
7.8,1,1,0,61,3.4,63,63,0,0,0
8.3,1,1,2,83,4.0,76,67,1,1,1
8.3,2,1,2,83,4.4,59,86,1,1,0
8.5,1,3,2,90,4.7,76,87,1,1,1
6.5,1,1,0,70,4.0,59,71,0,1,0
8.7,2,3,2,90,4.8,90,86,1,1,1
6.6,0,1,3,84,3.7,75,67,0,0,0
6.7,0,1,1,78,4.3,60,66,0,0,0
8.3,1,2,1,80,4.3,71,84,1,1,1
7.4,1,1,1,70,4.0,56,67,0,0,0
7.7,1,1,2,88,4.2,65,88,0,1,1
6.8,0,1,1,67,3.4,59,68,0,1,0
8.0,1,2,0,88,4.4,78,76,1,1,1
7.4,1,1,1,72,4.0,55,69,0,0,0
6.6,0,1,1,66,3.8,62,58,0,0,0
7.5,1,1,0,64,4.3,59,69,0,0,0
8.3,0,3,1,80,4.8,75,67,1,1,1
7.5,1,3,2,72,4.5,65,86,1,1,0
8.0,2,2,2,88,4.4,75,80,0,0,0
8.4,1,3,2,84,4.8,81,84,1,1,0
7.7,1,3,2,86,4.7,69,88,1,1,1
7.7,1,2,0,86,4.5,72,79,0,1,1
7.8,1,2,2,85,4.3,68,78,0,1,1
8.4,1,3,2,80,4.5,72,73,1,1,1
6.7,0,1,1,68,4.3,68,62,0,0,0
7.5,1,1,1,79,3.9,55,73,0,0,0
7.5,2,1,1,78,4.3,55,71,0,1,0
8.5,2,3,2,90,4.8,79,82,1,1,1
8.3,0,3,1,86,4.3,55,88,1,1,1
8.3,2,3,0,73,4.5,71,87,1,1,0
8.5,1,3,2,89,4.8,77,88,1,1,1
8.0,0,3,0,88,4.4,78,83,1,1,0
8.7,1,3,2,90,4.8,68,81,1,1,1
8.1,0,3,0,76,3.9,66,83,1,1,0
8.0,2,3,2,86,3.8,87,86,1,1,1
8.5,2,3,0,85,4.5,86,84,1,1,1
8.5,2,3,3,90,4.7,80,80,1,1,1
7.5,1,3,3,90,4.8,64,82,1,0,1
8.1,2,3,2,90,3.8,90,77,1,1,1
8.3,1,3,2,76,4.5,76,65,1,1,1
8.3,2,3,2,89,4.8,82,84,1,0,1
7.5,1,3,1,79,3.8,58,67,1,1,0
7.5,0,1,1,75,4.3,80,82,0,0,0
7.0,1,1,0,70,4.1,56,62,0,0,0
7.8,0,2,2,82,4.8,77,68,1,1,0
7.4,1,3,2,73,4.1,86,78,1,1,1
8.1,2,3,2,90,4.7,67,76,0,0,0
7.6,2,2,2,80,4.8,75,83,1,1,1
6.7,1,1,0,74,3.5,65,62,0,0,0
8.0,2,3,2,90,4.8,79,86,1,1,1
7.6,1,2,1,81,4.4,75,88,1,1,1
8.6,1,3,2,90,4.8,85,87,1,1,1
8.6,0,3,2,90,4.7,71,88,1,1,1
7.8,1,3,2,78,4.8,78,67,1,1,0
7.5,1,3,0,83,4.8,75,84,1,1,1
8.7,2,3,2,90,4.6,81,82,1,1,1
7.7,1,2,1,74,4.5,55,68,0,0,0
7.4,1,1,1,70,4.3,72,75,0,1,0
7.8,2,1,1,87,4.4,82,79,1,1,0
6.7,1,3,2,86,4.1,86,82,1,1,1
6.5,1,2,0,81,4.1,55,85,0,0,0
8.4,2,3,2,90,4.3,87,85,1,1,1
7.5,1,1,0,71,4.1,66,74,0,1,0
7.9,1,2,2,86,4.8,87,84,0,1,0
7.4,0,2,2,82,4.8,88,66,1,1,1
7.5,1,1,0,77,4.1,58,70,0,1,0
7.7,1,3,2,87,4.5,82,81,1,1,1
6.5,1,1,1,83,4.4,55,65,0,0,0
8.3,2,1,2,84,4.8,69,85,1,1,1
7.6,1,1,1,80,3.7,61,58,0,1,0
6.7,2,2,1,76,3.9,55,84,1,1,1
7.6,0,1,1,83,3.4,55,64,0,1,1
7.7,1,2,3,78,4.4,71,68,0,0,0
8.4,0,1,0,78,4.5,55,66,0,1,0
6.8,2,1,0,65,4.6,55,63,1,1,0
8.2,2,3,2,73,4.3,55,70,1,1,0
7.5,0,1,0,72,4.5,55,70,1,1,0
7.8,1,2,0,84,4.4,60,65,0,1,0
8.4,2,3,2,90,4.7,74,84,1,1,1
7.7,1,1,0,71,3.9,65,67,0,0,0
7.8,1,3,2,83,4.6,70,82,0,1,1
8.3,2,3,2,85,4.8,73,80,1,1,0
7.5,0,1,0,82,4.6,62,69,1,1,1
6.5,0,2,1,65,4.2,57,62,1,0,0
7.9,1,3,2,75,4.6,82,84,0,1,1
7.7,0,2,1,75,4.1,79,66,1,1,1
8.4,2,3,2,90,4.7,69,88,1,1,1
8.1,0,3,2,77,4.8,62,81,0,0,0
7.6,2,3,2,87,4.3,76,82,1,1,1
8.0,1,3,2,78,3.7,55,71,0,0,0
7.6,1,2,1,74,4.7,77,85,0,1,0
6.5,1,2,1,69,4.5,61,68,0,1,0
6.7,0,1,0,74,4.0,60,63,0,0,0
7.9,0,2,2,81,4.3,84,61,1,0,0
8.5,1,3,0,90,4.8,79,88,1,1,1
6.5,1,1,0,78,4.5,75,68,0,1,0
7.9,2,3,2,90,4.8,77,83,1,1,1
6.5,1,2,1,65,4.6,62,87,0,1,0
7.0,1,1,1,86,3.8,57,72,0,0,0
6.5,1,2,1,79,3.1,63,69,0,1,1
8.7,1,3,2,79,4.6,76,88,1,1,0
7.6,1,2,2,76,4.5,82,63,1,1,1
8.2,2,3,2,90,4.8,74,88,1,1,1
6.5,1,1,1,66,3.3,55,60,0,0,0
6.7,1,2,1,76,4.6,71,68,1,1,0
8.6,2,3,2,84,4.6,80,85,1,1,1
7.4,1,2,0,64,4.7,77,65,1,1,0
6.5,1,1,2,85,4.3,73,71,0,1,0
7.5,1,1,0,75,3.6,55,62,0,0,0
6.5,2,3,0,81,3.5,55,62,0,1,0
8.6,1,3,0,89,4.5,80,72,1,1,1
7.9,2,3,2,82,4.8,90,84,1,1,1
7.5,1,1,1,68,4.4,62,69,1,0,0
7.9,2,3,2,90,4.6,65,84,1,0,0
8.3,1,3,2,90,4.8,73,83,1,1,1
7.5,0,1,0,63,3.6,71,70,1,0,0
8.5,1,3,1,72,3.8,55,65,0,1,1
7.6,0,3,2,87,4.8,79,62,0,1,1
6.5,1,2,2,81,3.6,89,80,1,1,1
8.4,1,3,0,75,4.4,68,86,1,1,1
7.9,0,3,1,84,4.3,83,84,1,0,1
7.6,0,1,1,62,4.1,55,68,0,0,0
8.4,2,3,1,86,4.7,90,80,1,1,1
7.2,2,3,2,90,4.7,83,86,1,1,1
7.9,0,1,0,79,4.4,55,85,1,0,0
6.6,0,1,0,71,4.3,56,64,0,1,0
8.3,0,3,2,79,3.7,68,84,1,1,1
8.1,2,3,0,81,4.7,84,83,1,1,1
8.6,2,3,2,90,4.8,89,84,1,1,1
7.7,1,3,1,82,4.5,68,79,1,1,0
6.5,1,1,0,77,4.7,55,83,0,0,0
8.6,2,2,1,90,4.6,81,80,1,1,1
7.2,1,2,2,70,4.1,61,69,0,0,0
7.8,1,2,0,77,4.4,69,80,1,1,0
6.5,1,3,2,78,4.2,78,71,0,1,0
7.5,0,1,2,78,4.6,68,71,0,1,0
8.3,2,2,2,90,4.6,80,83,1,1,1
8.3,1,3,2,89,4.7,70,86,1,1,1
8.5,2,3,0,90,4.8,76,80,0,1,1
6.6,1,2,0,71,4.6,55,67,0,0,0
8.1,2,3,1,90,4.7,74,88,1,1,0
